,Date/Time,MULTIPOINT
22,2022-06-01 22:00:00,"MULTIPOINT ((-0.3678057471 -0.7843061259), (-0.4111261059 -0.7929620569), (-0.437186104 -0.8296232946), (-0.210057382 -0.6582190038), (-0.3972691601 -0.7563927318), (-0.4007166788 -0.7526378486), (-0.3677062155 -0.7959293653), (-0.2832264067 -0.7330092782), (-0.435299682 -0.8311305528), (-0.4068422833 -0.7740821385), (-0.2813345611 -0.7314338903), (-0.4748016029 -0.8620120303), (-0.4425262133 -0.8567912555), (-0.4088754995 -0.8083715323), (-0.3443654866 -0.7658207995), (-0.2074818228 -0.6400845783), (-0.2511039203 -0.7033627785), (-0.3411600621 -0.8296699662), (-0.4108881241 -0.8166943847), (-0.1663194672 -0.6498803558), (-0.4139005943 -0.8414383463), (-0.2898189753 -0.7395771497), (-0.3033289611 -0.7255756885), (-0.4817309102 -0.8494191196), (-0.4090747117 -0.8149262904), (-0.4161940827 -0.7966611488), (-0.4036975314 -0.7540971239), (-0.4012927404 -0.7755938672), (-0.3431472077 -0.8160722763), (-0.3605416381 -0.7858983227), (-0.4063436716 -0.8174307578), (-0.4115100476 -0.8149008982), (-0.3346571017 -0.8385080533), (-0.5207325209 -0.8892888318), (-0.3696807558 -0.8254284592), (-0.1404586962 -0.6130259349), (-0.3906143395 -0.8138163065), (-0.351269315 -0.7747977688), (-0.2186311959 -0.736626829), (-0.4035583063 -0.8208365879), (-0.3527280193 -0.7776295926), (-0.4175351669 -0.8654411067), (-0.2252833046 -0.6688308478), (-0.4240741851 -0.8142742598), (-0.3265832703 -0.7924039059), (-0.4128066704 -0.8140090129), (-0.4313188944 -0.8195600052), (-0.263096049 -0.8068985476), (-0.3147871056 -0.8278417294), (-0.3488241749 -0.7814455123), (-0.3509006606 -0.7922108419), (-0.3194901531 -0.7594231033), (-0.331729889 -0.7602194402), (-0.4642297665 -0.8648325886), (-0.298188809 -0.8110110074), (-0.2994530392 -0.7231870356), (-0.3434161815 -0.7817384761), (-0.2264859385 -0.6721103727), (-0.3994449688 -0.7569163113), (-0.4141097299 -0.8153437712))"
23,2022-06-01 23:00:00,"MULTIPOINT ((-0.40251388 -0.764043824), (-0.3992746625 -0.7753927564), (-0.372489216 -0.8018386495), (-0.4314933131 -0.8450142325), (-0.3422350035 -0.7677906603), (-0.3407511183 -0.7691676793), (-0.4014376572 -0.8227918452), (-0.2636870701 -0.7118823905), (-0.399086953 -0.7558881665), (-0.3764291778 -0.8026798697), (-0.3647450607 -0.7781658682), (-0.397031655 -0.7591942161), (-0.4232127003 -0.7890989888), (-0.5206856159 -0.8963688981), (-0.3398359043 -0.7675642765), (-0.4873211002 -0.8491924378), (-0.3541978389 -0.8198498694), (-0.2325456256 -0.759494273), (-0.3138972513 -0.8042179443), (-0.3816453494 -0.8067735537), (-0.3258262937 -0.697846179), (-0.4900527065 -0.8871481401), (-0.4456221232 -0.8581796592), (-0.4084967132 -0.8096779181), (-0.4078423078 -0.7773947448), (-0.1821969941 -0.6423321436), (-0.4102320498 -0.8177854138), (-0.4163923711 -0.8181302944), (-0.408039583 -0.8047824136), (-0.4136821909 -0.80951573), (-0.2754009871 -1.0198099288), (-0.4389356552 -0.8274218048), (-0.4389356552 -0.8274218048), (-0.4389356552 -0.8274218048), (-0.4080194383 -0.8280710339), (-0.2937736284 -0.8447393294), (-0.3409142131 -0.8218334991), (-0.3421446503 -0.7712276644), (-0.4421939744 -0.8534748345), (-0.3708520104 -0.7826931266), (-0.3033749125 -0.8439534236), (-0.2735773832 -0.8381824254), (-0.2896462552 -0.8436856136), (-0.412379489 -0.8142961352), (-0.4039634953 -0.8206788703), (-0.4069407719 -0.800862362), (-0.4942196838 -0.8767316252), (-0.4086002678 -0.8215242033), (-0.3884167173 -0.8116698927), (-0.4827506026 -0.8475238856), (-0.4040250917 -0.769456411), (-0.3771968526 -0.7968342448), (-0.4065839779 -0.7735468762), (-0.4003463259 -0.7590808454), (-0.4172244435 -0.8112583725))"
24,2022-06-02 00:00:00,"MULTIPOINT ((-0.2754000335 -1.0198018223), (-0.2754032221 -1.019802776), (-0.3426892431 -0.7673924323), (-0.3426892431 -0.7673924323))"
25,2022-06-02 01:00:00,"MULTIPOINT ((-0.332996086 -0.7517405987), (-0.3645548182 -0.7868769349), (-0.5129206007 -0.8808087982), (-0.4127853038 -0.8334238956), (-0.3784295546 -0.7977869283), (-0.4071874553 -0.8129725233), (-0.3436997572 -0.7664856454), (-0.4034483149 -0.7648787855), (-0.4035600943 -0.8165658144), (-0.4142416539 -0.7904475757), (-0.3794059776 -0.8050651847), (-0.4266208235 -0.8250655776), (-0.4000344999 -0.7533575917), (-0.2270369831 -0.6753434644), (-0.4117572675 -0.8068844805), (-0.3944804274 -0.8174832111), (-0.3607437707 -0.779745965), (-0.4457556267 -0.8580317766), (-0.4124202851 -0.8142666899), (-0.3991623169 -0.7561443533), (-0.4102063921 -0.8081535529), (-0.4001927969 -0.8262937007), (-0.373099905 -0.7821960121), (-0.441478062 -0.8300607434), (-0.3506793369 -0.820374641), (-0.4106330967 -0.8155025021), (-0.377750892 -0.8095048817), (-0.386001258 -0.8228354768), (-0.3072653469 -0.8087810258), (-0.3417653872 -0.8502104495), (-0.3367185683 -0.8471546858), (-0.3575390019 -0.8509399084), (-0.4842296007 -0.8447854049), (-0.4454994669 -0.8530014432), (-0.3335725946 -0.8386751886), (-0.4129615999 -0.8137668931), (-0.4012815952 -0.7520972217), (-0.3251446511 -0.80182345), (-0.4492097908 -0.8041096997), (-0.4002818389 -0.7590128349))"
26,2022-06-02 02:00:00,"MULTIPOINT ((-0.2279209221 -0.6734420314), (-0.317773352 -0.791431612), (-0.4224744081 -0.8213800163), (-0.4057147451 -0.8244498471), (-0.4456605055 -0.8581471143), (-0.5167477997 -0.8926863767), (-0.3297548123 -0.7440538621), (-0.4352054846 -0.828677585), (-0.3452415734 -0.7805741911), (-0.4522156156 -0.8060780703), (-0.3213223691 -0.7517318963), (-0.3520856828 -0.7767578541), (-0.358887387 -0.7326156399), (-0.3836423588 -0.7902390141), (-0.4019020884 -0.8221421989), (-0.4090700332 -0.8114784976), (-0.2561889426 -0.6930690521), (-0.34364126 -0.7268867831), (-0.4889423926 -0.8688424068), (-0.3652381296 -0.8250252839), (-0.4729937334 -0.8582572067), (-0.2983533937 -0.8141523655), (-0.4559680468 -0.8787039298), (-0.4631541695 -0.8539928111), (-0.4542832806 -0.8084857375), (-0.3542568129 -0.8345440721), (-0.3379322579 -0.752251363), (-0.4110997032 -0.8117168622), (-0.3560347336 -0.7770546922), (-0.4087739117 -0.8087680317), (-0.3978287125 -0.7611150807), (-0.4621783723 -0.8502112244), (-0.4068947907 -0.8138315657), (-0.2281254834 -0.6688189266), (-0.3175024114 -0.7987800843))"
27,2022-06-02 03:00:00,"MULTIPOINT ((-0.4005564151 -0.8178091966), (-0.4930967348 -0.87817433), (-0.2116759627 -0.6618306536), (-0.4119565095 -0.8173356266), (-0.5169181358 -0.8855829448), (-0.4091276065 -0.8116312679), (-0.465433056 -0.8468548077), (-0.2593281815 -0.696683861), (-0.4084129159 -0.8131258897), (-0.2266036183 -0.6724833277), (-0.2648050723 -0.7036739817), (-0.4679202138 -0.8546099125), (-0.2329615724 -0.6613508249), (-0.2960659845 -0.7276022942), (-0.3103701371 -0.7441126337), (-0.3274443976 -0.740980753), (-0.4057053581 -0.8046057412), (-0.5203041178 -0.891840686), (-0.4092969593 -0.8084724453), (-0.4032346796 -0.7789167853), (-0.3081722467 -0.7267405099), (-0.3166031105 -0.8337540535))"
28,2022-06-02 04:00:00,"MULTIPOINT ((-0.3446529065 -0.7667323549), (-0.4270765531 -0.8415077278), (-0.1909895093 -0.6478027273), (-0.2951880203 -0.7266491338), (-0.294227868 -0.7176578592), (-0.1508426444 -0.6195264515), (-0.1596227033 -0.62757452), (-0.225742789 -0.6711684779), (-0.3985186096 -0.8100389519), (-0.5061249756 -0.8829610535), (-0.4978375088 -0.87620739), (-0.1846505526 -0.6453878478), (-0.3200247034 -0.7354490731))"
29,2022-06-02 05:00:00,"MULTIPOINT ((-0.1441461636 -0.6099078828), (-0.2047958848 -0.65687751), (-0.230178457 -0.6782904472), (-0.1794930868 -0.6405561813))"
30,2022-06-02 06:00:00,"MULTIPOINT ((-0.1507259034 -0.6228035922), (-0.1413669818 -0.6096874), (-0.1661300741 -0.6247524716), (-0.2429088778 -0.6881247898))"
31,2022-06-02 07:00:00,"MULTIPOINT ((-0.4139432081 -0.8131820982), (-0.2948648406 -0.742928321), (-0.191143232 -0.6495342831), (-0.229532768 -0.6824619766), (-0.3400854187 -0.7677162123), (-0.2619376977 -0.7065741737), (-0.2314195626 -0.674202247), (-0.247529916 -0.7008711264), (-0.229103903 -0.6821682976), (-0.229103903 -0.6821682976), (-0.229103903 -0.6821682976))"
32,2022-06-02 08:00:00,"MULTIPOINT ((-0.288312919 -0.7381778977), (-0.4682242918 -0.8558091862), (-0.3258127049 -0.7553135642), (-0.3591439044 -0.7826270235), (-0.3926606677 -0.8154949917), (-0.3401269598 -0.7694018118), (-0.3281858485 -0.7573126319), (-0.2756870659 -0.7053098102), (-0.3205899774 -0.7602717743), (-0.3205899774 -0.7602717743), (-0.225291738 -0.6488500652), (-0.3205899774 -0.7602717743), (-0.2716792498 -0.7186318816), (-0.3323975852 -0.8179134476), (-0.2750874327 -0.6835999753), (-0.2609440206 -0.6894128169), (-0.1716054897 -0.627691944), (-0.4048489393 -0.8065038959), (-0.1716054897 -0.627691944), (-0.2018967882 -0.7069235248))"
33,2022-06-02 09:00:00,"MULTIPOINT ((-0.4431863404 -0.8379103238), (-0.4605194426 -0.8487228017), (-0.4931461728 -0.8878897586), (-0.5101542179 -0.891326107), (-0.3004542855 -0.8304668991), (-0.4054417484 -0.8163118927), (-0.4573664361 -0.8505755962), (-0.4090678876 -0.8214880821), (-0.3995632147 -0.818364725), (-0.5066371164 -0.8909551785), (-0.3852905904 -0.8096500224), (-0.4090678876 -0.8214880821), (-0.3666943009 -0.7951472743), (-0.2035368099 -0.6567182427), (-0.3596430822 -0.789737012), (-0.4675967659 -0.8473680754), (-0.3801205788 -0.7246632987), (-0.3210182017 -0.7365393869), (-0.3849598414 -0.810331558), (-0.5056600379 -0.8743651458), (-0.4090678876 -0.8214880821), (-0.3315212302 -0.7001659868), (-0.286217719 -0.8351203434), (-0.3985528795 -0.8129890342), (-0.4211410124 -0.8137862651), (-0.3453161029 -0.7718813043), (-0.4739687558 -0.8505391173), (-0.3544542371 -0.7857457908), (-0.297112467 -0.7195431985), (-0.4275605629 -0.8397164467), (-0.2640001476 -0.8182931978), (-0.3222894349 -0.784792094), (-0.4520215588 -0.8832074649), (-0.2648994485 -0.6982395193), (-0.4431982305 -0.8523075692), (-0.4869879077 -0.8790989987), (-0.4194291879 -0.8587865084), (-0.3797886081 -0.773200565))"
34,2022-06-02 10:00:00,"MULTIPOINT ((-0.2872636353 -0.8229112361), (-0.4009273342 -0.8235014552), (-0.4025576262 -0.8168236106), (-0.4733104466 -0.8773862784), (-0.4497435067 -0.8017899514), (-0.3395356705 -0.7674263481), (-0.4065443738 -0.771038296), (-0.3927684241 -0.8070926249), (-0.3944116195 -0.8214483844), (-0.3615178227 -0.7795375227), (-0.2851592569 -0.8314410407), (-0.3421346375 -0.767882394), (-0.3412873672 -0.7708808168), (-0.3454685889 -0.7725602768), (-0.3929415316 -0.8157313893), (-0.2058081868 -0.6575763314), (-0.4050001439 -0.8152281354), (-0.4474925427 -0.8449188032), (-0.4131996712 -0.7590777459), (-0.4023708406 -0.8229050371), (-0.2989861644 -0.8280001027), (-0.3276956702 -0.8397097709), (-0.3839028992 -0.7966239546), (-0.3992569911 -0.8250926984), (-0.4023708406 -0.8229050371), (-0.4023708406 -0.8229050371), (-0.4132586452 -0.8136881535), (-0.401639313 -0.8060152455), (-0.4291179048 -0.8560834337), (-0.3648175936 -0.7683939927), (-0.4141481121 -0.7881531004), (-0.3668345391 -0.7688393095), (-0.4161599916 -0.819446396), (-0.2969318797 -0.7349017703), (-0.2095555817 -0.664136156), (-0.29619472 -0.7343590572), (-0.332390463 -0.7457503099), (-0.3951764037 -0.7991731266), (-0.4018022886 -0.7582631696), (-0.3829615507 -0.8560870696), (-0.3528327659 -0.7757201724), (-0.3677582759 -0.7361268535), (-0.3418128584 -0.8375048238), (-0.4478346156 -0.8400261598), (-0.4145042505 -0.8150647553), (-0.4652354231 -0.844182132), (-0.3448444303 -0.8504402309), (-0.3476927032 -0.7943192867), (-0.3018902227 -0.8418410448), (-0.3649873337 -0.8527910339), (-0.2956390713 -0.726982272), (-0.4454578961 -0.7966851104), (-0.3497319092 -0.7743340933), (-0.4195496688 -0.8373839428), (-0.4097518545 -0.8091288867), (-0.3762585139 -0.8243843997), (-0.4034187237 -0.8044210221), (-0.3817129355 -0.8068809638), (-0.3935230764 -0.8166415737), (-0.4673908189 -0.8238414481), (-0.4083613323 -0.7668153265), (-0.3531400325 -0.7779350736), (-0.3275301616 -0.8487563003), (-0.412173691 -0.8124587787), (-0.2903143089 -0.8438666372), (-0.3133343911 -0.847171137), (-0.3197053678 -0.7967256425), (-0.3750752499 -0.75442454))"
35,2022-06-02 11:00:00,
36,2022-06-02 12:00:00,"MULTIPOINT ((-0.4456855076 -0.8581120064), (-0.4066302273 -0.8206940103), (-0.3518108087 -0.82810036), (-0.1424055077 -0.6093459169), (-0.3467990047 -0.7598026151), (-0.3700700019 -0.797784246), (-0.2675258315 -0.7020450676), (-0.1833216417 -0.6365622779), (-0.4489771431 -0.8571750589), (-0.4082260707 -0.8054501801), (-0.3432286806 -0.8330636962), (-0.4643925632 -0.8523883354), (-0.3893797006 -0.7946778767), (-0.2211913038 -0.6748641126), (-0.370331019 -0.7844516243), (-0.3432233167 -0.7690614017), (-0.3869562846 -0.7952627909), (-0.4967035935 -0.8669873473), (-0.2920910972 -0.8152069157), (-0.4001630268 -0.8258742529), (-0.4609947507 -0.8585621513), (-0.2754467597 -1.0198046834), (-0.1786442371 -0.6360136043), (-0.1537950083 -0.6146449544), (-0.4088181943 -0.8098736047), (-0.4156135512 -0.7940722792), (-0.3458098273 -0.7588207246), (-0.339403657 -0.7585146475), (-0.4072978341 -0.7750001909), (-0.4019820415 -0.8212459623), (-0.3661128157 -0.7880899776), (-0.3069779568 -0.8288601584), (-0.5028176654 -0.8801240439), (-0.4836786604 -0.8585409911), (-0.3523869596 -0.8360878092), (-0.3939744254 -0.8170476101), (-0.1716736421 -0.6361241735), (-0.3134789504 -0.7326323295), (-0.3831374594 -0.7570048859), (-0.2085985138 -0.6505995028), (-0.2995759637 -0.8305931447), (-0.3515425203 -0.7835144979), (-0.4376551244 -0.8338072221), (-0.5109133997 -0.8788052004), (-0.2935095419 -0.8267328184), (-0.2766979674 -0.8344643192), (-0.5071130802 -0.8825348106), (-0.3181892093 -0.8433306), (-0.3375494486 -0.7507770669), (-0.5205392985 -0.8882519249), (-0.2807300704 -0.8326676737), (-0.3937236296 -0.7976237269), (-0.4060339614 -0.7704360364), (-0.2574861315 -0.8018102771), (-0.3700330202 -0.773424505), (-0.277165319 -0.8356817728), (-0.4002141336 -0.7533331532), (-0.3501232413 -0.792728282), (-0.4121690124 -0.7823393051), (-0.3824705976 -0.7466997747), (-0.5193006961 -0.8918750787), (-0.4140695894 -0.7875962011))"
37,2022-06-02 13:00:00,"MULTIPOINT ((-0.2991179693 -0.8306830306), (-0.2961024893 -0.6960339762), (-0.2339435382 -0.6912470143), (-0.2295674104 -0.6732541532), (-0.2721174869 -0.711319471), (-0.3431221162 -0.7654082661), (-0.2568667409 -0.6888342806), (-0.3202087474 -0.7599749958), (-0.2754499483 -1.0198089751), (-0.2756524385 -0.8329935995), (-0.4605981739 -0.8158854114), (-0.5198511 -0.8941709249), (-0.2741558287 -0.7245322846), (-0.4063694187 -0.8228996129), (-0.2934118876 -0.725719339), (-0.2281390573 -0.6754790682), (-0.3014630414 -0.7316971702), (-0.23478686 -0.6781215236), (-0.2393750437 -0.6563675803), (-0.4185899635 -0.8154738316), (-0.4155646794 -0.7937400947), (-0.4108395204 -0.7910343377), (-0.4461889766 -0.8575459873), (-0.4420275123 -0.8358881289), (-0.4387890397 -0.831445988), (-0.4418178105 -0.8367453832), (-0.4790414111 -0.8521309565), (-0.3786319554 -0.7863965101), (-0.3676724224 -0.794753934), (-0.3979673714 -0.8211376581), (-0.28273003 -0.7053539783), (-0.3260523854 -0.8245144601), (-0.2744085317 -0.7191917017), (-0.322719626 -0.792793789), (-0.3330232635 -0.8231180691), (-0.3572943746 -0.8505431109), (-0.3278094163 -0.8487669698), (-0.3727321745 -0.7830484382), (-0.220167216 -0.7381261), (-0.243684986 -0.7096536011), (-0.420412286 -0.8036997293), (-0.4076218482 -0.7578204755), (-0.2953523368 -0.6908079562), (-0.3994409458 -0.7605360079), (-0.283690659 -0.8264984474), (-0.3923359086 -0.8154020063), (-0.4136292961 -0.8134165288), (-0.4111119808 -0.8175463936), (-0.4179657156 -0.8070768292), (-0.3186998005 -0.8401569354), (-0.3401957677 -0.8219536053), (-0.5235547487 -0.8899180333), (-0.413245265 -0.8163985002), (-0.2225825859 -0.6699299237), (-0.2868772798 -0.8306581749), (-0.4636602609 -0.8511841144), (-0.4210498247 -0.8043741121), (-0.3976596578 -0.8599050756), (-0.4391127857 -0.8589502463), (-0.2495087474 -0.6801633289), (-0.282528851 -0.7101640077), (-0.4085547634 -0.7627532338), (-0.423067694 -0.7754989147), (-0.3000263592 -0.7073160902), (-0.2604685337 -0.6758520829), (-0.1872513971 -0.6829727408), (-0.4165400892 -0.7981520749))"
38,2022-06-02 14:00:00,"MULTIPOINT ((-0.5234999169 -0.8904806548), (-0.2140097852 -0.6567279585), (-0.3341748502 -0.7626853425), (-0.2781016015 -0.8354711846), (-0.402671283 -0.8210691111), (-0.4014951412 -0.8227109598), (-0.4115139514 -0.819747645), (-0.1763322281 -0.6340894017), (-0.4011950862 -0.7626764612), (-0.2283673095 -0.6795800837), (-0.4905920546 -0.8737746286), (-0.4103234163 -0.8156934799), (-0.3759553597 -0.7890215009), (-0.3993588471 -0.820407782), (-0.2095096154 -0.7199522749), (-0.3726457548 -0.7997798566), (-0.1658729011 -0.6324982182), (-0.4826323567 -0.8451521609), (-0.4056667971 -0.8252929151), (-0.1836792552 -0.6469068484), (-0.3838047682 -0.770764585), (-0.5013590207 -0.8789043849), (-0.3535159878 -0.7092796923), (-0.3536223436 -0.7760011553), (-0.399082185 -0.7539464994), (-0.5013590207 -0.8789043849), (-0.1394896487 -0.6103189261), (-0.4354476086 -0.8312262205), (-0.5013590207 -0.8789043849), (-0.404002712 -0.7674268846), (-0.4117188852 -0.8147533733), (-0.262741788 -0.703923433), (-0.4615030175 -0.8379139002), (-0.5233295212 -0.8933228501), (-0.3488020932 -0.7606941428), (-0.3678212729 -0.7960464912), (-0.3427403499 -0.8294800017), (-0.196622477 -0.6523404167), (-0.2835850781 -0.7108334432), (-0.4771905702 -0.8502340535), (-0.3534462561 -0.766353618), (-0.4459061459 -0.8606177851), (-0.1575177736 -0.6287794563), (-0.3988274556 -0.7365777732), (-0.4366311408 -0.7883086126), (-0.4813039971 -0.8407469161), (-0.4388592483 -0.8489327938), (-0.5112058558 -0.8791881693), (-0.4565876161 -0.8462296595), (-0.3585306228 -0.7888380931), (-0.44244629 -0.8228436429), (-0.4026179114 -0.8109468713), (-0.2283280779 -0.6681361989), (-0.4066019472 -0.81355857), (-0.4051232472 -0.8125245838), (-0.3964384884 -0.7589888137), (-0.4823193983 -0.8483201033), (-0.3379576176 -0.7642664526), (-0.4109502866 -0.8169757252), (-0.5163376937 -0.8905038415), (-0.3997108434 -0.7575378236), (-0.409217036 -0.8226553473), (-0.244629687 -0.7183741451), (-0.1440944906 -0.61586211), (-0.4121748234 -0.7989879306), (-0.4020813645 -0.7466270553))"
39,2022-06-02 15:00:00,"MULTIPOINT ((-0.3996107754 -0.7533221857), (-0.4780750903 -0.8802171486), (-0.4078689191 -0.8180110823), (-0.1416792995 -0.6095829702), (-0.4371673897 -0.8266276734), (-0.4389047527 -0.854787777), (-0.3957963605 -0.8180678273), (-0.4825478144 -0.8479021456), (-0.3448643664 -0.7653369176), (-0.3991428576 -0.8201769278), (-0.4196067654 -0.845578821), (-0.3748187325 -0.7702372502), (-0.4617644817 -0.8500027821), (-0.1446758566 -0.6122422345), (-0.4108327857 -0.8186739612), (-0.2298634275 -0.6793505408), (-0.4792840716 -0.8487546314), (-0.3908674895 -0.8199389804), (-0.3385548371 -0.7638594625), (-0.4144142847 -0.7886422872), (-0.4126937586 -0.814072851), (-0.4912039356 -0.8637600373), (-0.5211402429 -0.8879923406), (-0.2721954732 -0.7217225746), (-0.3407264142 -0.7602973453), (-0.225912708 -0.6614436911), (-0.1578599508 -0.6263695241), (-0.4030935771 -0.8250203366), (-0.346302181 -0.7726998146), (-0.3745395672 -0.8103030663), (-0.283857598 -0.7338754137), (-0.4472674642 -0.8563337195), (-0.2437346922 -0.684793348), (-0.3282908036 -0.8064302824), (-0.2371030857 -0.6803402396), (-0.2726646724 -0.7046627269), (-0.3419647186 -0.7680445821), (-0.3998235763 -0.8214582194), (-0.3878172033 -0.8148764598), (-0.3401162914 -0.7691039008), (-0.4903302924 -0.870931122), (-0.3183591283 -0.7496565328), (-0.4394386772 -0.8355406853), (-0.4106552082 -0.8154736528), (-0.2634219405 -0.6877712067), (-0.4798510442 -0.8440965973), (-0.1582509998 -0.6187252866), (-0.41674249 -0.7991664507), (-0.4090499182 -0.7828556723), (-0.398774829 -0.7511102051), (-0.2423109283 -0.6720884376))"
40,2022-06-02 16:00:00,"MULTIPOINT ((-0.4443357815 -0.8009834219), (-0.4828557366 -0.8450883824), (-0.4051041455 -0.7586317138), (-0.4131137283 -0.8097591015), (-0.4098401516 -0.7864365057), (-0.3413926204 -0.768736966), (-0.4645151003 -0.8403322368), (-0.3399837415 -0.763263402), (-0.4131282409 -0.815617661), (-0.4118300388 -0.8328275967), (-0.3215215813 -0.7518773946), (-0.3666848245 -0.7951544867), (-0.4243006642 -0.8487676255), (-0.4144690568 -0.7888518621), (-0.4079632655 -0.8231024523), (-0.4016672057 -0.7545390432), (-0.1538957468 -0.6166212526), (-0.3641335373 -0.7865613804), (-0.2850425308 -0.8424958173), (-0.3862748209 -0.790868156), (-0.4035062459 -0.8052938335), (-0.2358211692 -0.6718143094), (-0.1405138409 -0.6130776729), (-0.4332204845 -0.8455507465), (-0.3818377375 -0.8317932529), (-0.3150461262 -0.7460724806), (-0.377206031 -0.8033527028), (-0.3277399528 -0.7412320521), (-0.375757846 -0.770711774), (-0.2600409947 -0.7644209515), (-0.302626995 -0.7325954334), (-0.4101162475 -0.7695477871), (-0.2463720415 -0.6873000805), (-0.3458595633 -0.7638446802), (-0.3720747592 -0.7869217586), (-0.3017877111 -0.7068704158), (-0.5234280992 -0.8944098856), (-0.4422814073 -0.8596015616), (-0.3479600677 -0.773608032), (-0.4758526448 -0.8495327883), (-0.3363737836 -0.7496332864), (-0.3751338663 -0.8214646569), (-0.4094168144 -0.8127175882), (-0.434625996 -0.7860555039), (-0.3340399462 -0.7473558585), (-0.3465283621 -0.7740709326), (-0.2952019666 -0.8167841514), (-0.4163719582 -0.8175056826), (-0.4829866177 -0.8470698663), (-0.2616556418 -0.6944247917), (-0.2254871209 -0.6503346135), (-0.3549318995 -0.7104696675))"
41,2022-06-02 17:00:00,"MULTIPOINT ((-0.3994760501 -0.7677360016), (-0.3847001355 -0.7704123728), (-0.1688375425 -0.6271907763), (-0.4043932097 -0.7902758507), (-0.369768278 -0.7975060646), (-0.4559661992 -0.8485132269), (-0.2871733118 -0.8254164784), (-0.3944848378 -0.8048534044), (-0.3522739585 -0.7652019099), (-0.1859042188 -0.6359261622), (-0.2102843081 -0.6395665421), (-0.3005752432 -0.7304843659), (-0.508532389 -0.8850736707), (-0.4259452602 -0.7767125535), (-0.3449461075 -0.7702780208), (-0.2281329781 -0.6822813703), (-0.4026951527 -0.7832088381), (-0.4400839043 -0.8496195748), (-0.1825002228 -0.6485033368), (-0.2370148036 -0.679969788), (-0.3170180441 -0.7424785338), (-0.4175785257 -0.8362322943), (-0.1892214227 -0.6456801559), (-0.4069362721 -0.807267807), (-0.2702126188 -0.7100388946), (-0.4106123261 -0.8172725634), (-0.4126592205 -0.8333461097), (-0.2260682038 -0.6721059022), (-0.4708423606 -0.8539127601), (-0.4429811086 -0.8603049726), (-0.4856288244 -0.8756352315), (-0.4727527417 -0.8397166852), (-0.3154804297 -0.8397066117), (-0.4370530773 -0.8300947189), (-0.4191928748 -0.820230752), (-0.2299353347 -0.6762706962), (-0.4107569748 -0.815418398), (-0.4807850619 -0.8639947063), (-0.3346504564 -0.753533966), (-0.4380574228 -0.8420705281), (-0.3536767582 -0.7783590514), (-0.5154612195 -0.8915158926), (-0.3352685954 -0.7099537176), (-0.5065370484 -0.8714524365))"
